frame,x,y,z,mass,particle,duration,event_label,is_ghost,true_particle_id,parent_ids,predicted_class,predicted_label,confidence,prob_Non_event,prob_Merge,prob_Split,prob_Post merge,prob_Post split,correct_prediction,parent_ids_str
95.0,33.242254799891725,62.08096748446661,29.5867984076428,335395.1276748,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.98402816,0.98402816,0.0011186858,0.0011360988,0.011653205,0.0020638846,1,[0.0]
95.0,56.101684721079735,67.41722953146929,22.06762457035468,273264.2020071091,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9824859,0.9824859,0.0010842944,0.0012035412,0.013253944,0.0019723559,1,"[4.0, 9.0]"
95.0,13.214578820652228,44.53391881867967,37.899528460334885,346566.48589333246,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.98234093,0.98234093,0.0010886643,0.001224269,0.013372933,0.0019731726,1,[17.0]
95.0,63.39497664716272,18.353549634180503,22.830829137596105,276375.0090876322,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.98356277,0.98356277,0.0010934395,0.001133656,0.012191496,0.0020185476,1,"[14.0, 39.0]"
95.0,67.23343054464355,95.107634952295,5.174094154930407,442418.2706007701,67.0,38.0,0,False,67.0,[],0,Non-event,0.9525892,0.9525892,0.0009090128,0.0022704047,0.042524263,0.0017072167,1,[]
95.0,86.22688542949862,70.6557394057384,21.022428571949263,276849.48475935985,76.0,19.0,0,False,76.0,[],0,Non-event,0.9831565,0.9831565,0.0011350447,0.0012367979,0.012427704,0.0020438174,1,[]
95.0,95.21401913491006,38.45267905855523,15.675937025629302,194553.59300831624,77.0,18.0,0,False,77.0,[],0,Non-event,0.98631185,0.98631185,0.0010862127,0.0009433752,0.009457998,0.0022005304,1,[]
95.0,60.62719545998796,79.87715064859893,21.20368465585361,219524.14838689668,79.0,70.0,0,False,79.0,[],0,Non-event,0.98396814,0.98396814,0.0010940087,0.0010998275,0.01179953,0.0020384667,1,[]
95.0,71.72194513706265,54.40367303600743,29.25195179278912,235495.44986528024,80.0,55.0,0,False,80.0,[],0,Non-event,0.98281646,0.98281646,0.0010827598,0.0011766907,0.012939716,0.001984311,1,[]
95.0,12.179724054752036,29.003506416733902,36.69466575568193,625809.5451660573,81.0,73.0,0,False,81.0,[],0,Non-event,0.9807562,0.9807562,0.0011018777,0.0013596409,0.014794536,0.0019878484,1,[]
96.0,75.79746425828105,34.18694363659371,6.818330800525632,114030.02516117926,6.0,178.0,0,False,6.0,[],0,Non-event,0.9903222,0.9903222,0.0010973319,0.0006063407,0.0045495355,0.0034246687,1,[]
96.0,90.47626522764848,3.4015964999735293,38.09317571713319,468649.51599472587,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.98431706,0.98431706,0.0011172537,0.001112141,0.011380467,0.0020730777,1,"[7.0, 15.0]"
96.0,29.840860819403414,28.99679278186103,28.790473129996872,151382.5032907318,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98191273,0.98191273,0.0010812618,0.00126043,0.013787975,0.001957649,1,[23.0]
96.0,89.45036490516271,59.79709036926261,13.453214017437915,466616.7479094674,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.98302644,0.98302644,0.0011074647,0.0012027469,0.012645702,0.0020176116,1,"[5.0, 13.0, 27.0]"
96.0,52.05457214479882,86.07179770745182,8.047486022283264,137613.0746151151,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9904146,0.9904146,0.0010511866,0.00058002834,0.0044636563,0.0034904077,1,[20.0]
96.0,86.91785011038131,95.44066442824702,11.49033566531961,82874.82880182171,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9908992,0.9908992,0.00097518275,0.0005301261,0.0041397507,0.0034557853,1,[21.0]
96.0,29.48662435871502,72.87364575473904,38.01864353293418,490985.3634715943,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.98315954,0.98315954,0.0011039415,0.0011841169,0.012534554,0.0020179201,1,[0.0]
96.0,68.01077905177883,85.29037364328752,18.316867442686053,210069.4260472005,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9833642,0.9833642,0.001128003,0.0011586313,0.01232046,0.0020286615,1,"[4.0, 9.0]"
96.0,20.85520296371433,45.050333356591175,41.54348307824188,368940.68980470806,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.9830989,0.9830989,0.001096024,0.0011771804,0.012626635,0.0020012103,1,[17.0]
96.0,61.20040544307904,14.397298957961802,24.352233169623545,246170.3151339968,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.9828173,0.9828173,0.0010833773,0.0011764009,0.0129402885,0.0019826537,1,"[14.0, 39.0]"
96.0,57.25574826276903,96.72723670697458,7.363673887058135,495712.68769505766,67.0,38.0,0,False,67.0,[],0,Non-event,0.92301744,0.92301744,0.0006811085,0.003003371,0.07169513,0.0016029926,1,[]
96.0,89.05689609804188,92.43787157228118,16.221079339081864,262698.0367555812,76.0,19.0,0,False,76.0,[],0,Non-event,0.96399516,0.96399516,0.0010092303,0.0019331768,0.0312605,0.0018019102,1,[]
96.0,90.74822460067006,33.41231262901652,7.585964476428915,188582.5897408501,77.0,18.0,0,False,77.0,[],0,Non-event,0.98508644,0.98508644,0.0010691079,0.0010193194,0.0107380925,0.0020871628,1,[]
96.0,64.48556281423876,77.58984602688447,26.2157145901588,221581.0325141312,79.0,70.0,0,False,79.0,[],0,Non-event,0.98254955,0.98254955,0.001091477,0.0012040612,0.01318165,0.001973281,1,[]
96.0,74.40570964588174,47.762202190827125,42.16248510133175,218134.34238540032,80.0,55.0,0,False,80.0,[],0,Non-event,0.9845197,0.9845197,0.0010857829,0.0010527503,0.0112789115,0.0020629528,1,[]
96.0,22.47258876089376,36.4982854704746,26.713613601615663,513985.86741080607,81.0,73.0,0,False,81.0,[],0,Non-event,0.9842769,0.9842769,0.0011602847,0.0011517073,0.0112793725,0.0021316982,1,[]
97.0,76.40312600768281,31.017269624544053,22.389223091789287,127220.67384748843,6.0,178.0,0,False,6.0,[],0,Non-event,0.98995143,0.98995143,0.001026502,0.0006372164,0.005343841,0.0030409358,1,[]
97.0,93.42023416250797,1.1725320402768415,36.36750290662227,392550.9256135633,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.98449945,0.98449945,0.0011246011,0.0011065874,0.011175785,0.0020934853,1,"[7.0, 15.0]"
97.0,1.0647594550926174,36.1707714724238,37.68569606498469,164591.8240069281,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.9833333,0.9833333,0.0010961525,0.0011707031,0.012396633,0.0020031878,1,[23.0]
97.0,86.9833819540001,54.56950706111591,14.589975125356222,427803.4799917751,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.98309857,0.98309857,0.00110189,0.0011759266,0.012617513,0.0020061855,1,"[5.0, 13.0, 27.0]"
97.0,50.65553275794501,85.98598132017166,2.001199354722982,125992.13910316666,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9908137,0.9908137,0.0009829253,0.00051125017,0.0038367577,0.0038555413,1,[20.0]
97.0,90.6957557931992,87.42813269989288,37.83503713048304,87304.07830459914,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9899059,0.9899059,0.0009595443,0.000604928,0.0055315574,0.0029980259,1,[21.0]
97.0,32.83737580943207,81.6214333646431,36.18841473334041,418765.8246931738,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.9832134,0.9832134,0.0011078771,0.0011868676,0.012463203,0.0020286175,1,[0.0]
97.0,67.05086460475309,80.36037500004984,16.55802343103136,262754.8705704088,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.98288155,0.98288155,0.0011020434,0.001192133,0.012843941,0.001980272,1,"[4.0, 9.0]"
97.0,11.056059535703683,48.56312331629169,41.882063086037945,340254.1881966601,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.9838832,0.9838832,0.0011053402,0.0011251321,0.011846778,0.0020394654,1,[17.0]
97.0,56.832693183661405,14.804048980519212,31.599112873825387,267182.01807257696,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.98284334,0.98284334,0.0010875125,0.0011776771,0.012901613,0.0019897642,1,"[14.0, 39.0]"
97.0,50.63537103407305,89.02438238154444,15.190036627003726,408277.4222849397,67.0,38.0,0,False,67.0,[],0,Non-event,0.942308,0.942308,0.000750358,0.00234975,0.053051025,0.0015408456,1,[]
97.0,78.64143936768446,92.77744670869454,8.866593027528102,271139.62906803074,76.0,19.0,0,False,76.0,[],0,Non-event,0.9769142,0.9769142,0.0010373885,0.0014329312,0.018769223,0.0018462802,1,[]
97.0,99.46370768062752,42.14031618142685,10.979547569880314,189313.07540383725,77.0,18.0,0,False,77.0,[],0,Non-event,0.9899278,0.9899278,0.0009907476,0.0006193596,0.0054531745,0.0030088234,1,[]
97.0,61.04549440973864,86.39669161916379,44.60960098283121,250902.51754118435,79.0,70.0,0,False,79.0,[],0,Non-event,0.9827139,0.9827139,0.0010872948,0.0011898852,0.013023259,0.0019856845,1,[]
97.0,81.94799701315243,38.47535865863909,49.1880227920962,236222.3190362492,80.0,55.0,0,False,80.0,[],0,Non-event,0.9833008,0.9833008,0.0010883083,0.0011442977,0.01246015,0.0020063955,1,[]
97.0,17.074389956913087,34.3876877518099,26.93261360660137,399786.80860621657,81.0,73.0,0,False,81.0,[],0,Non-event,0.9854834,0.9854834,0.0011900434,0.0010681956,0.0099985795,0.002259679,1,[]
98.0,67.22404395641583,24.55424727850212,7.981256657631782,112029.9596072667,6.0,178.0,0,False,6.0,[],0,Non-event,0.98948574,0.98948574,0.001021694,0.0006711205,0.0059739873,0.0028473716,1,[]
98.0,89.87779811527338,2.7891040935668814,47.58015638975085,480210.6052310034,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.98489124,0.98489124,0.0011072768,0.0010770252,0.010824617,0.0020999103,1,"[7.0, 15.0]"
98.0,2.72319229930818,33.81320502194684,44.05262964167314,153106.8859857465,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98432195,0.98432195,0.0010983789,0.0010860235,0.011444585,0.0020491437,1,[23.0]
98.0,88.81901146053082,56.940335468352735,6.387265558670895,387628.3593927344,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.98360646,0.98360646,0.0011179781,0.0011503412,0.012092094,0.002033118,1,"[5.0, 13.0, 27.0]"
98.0,50.97571577063066,74.21173846883741,-0.0082127799600907,119757.93190747462,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9907935,0.9907935,0.00095978123,0.00048807877,0.003532431,0.004226113,1,[20.0]
98.0,70.93310023009306,91.29261737900362,32.62612841124723,69335.45998850078,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9906991,0.9906991,0.00096564245,0.00053295505,0.0042612585,0.0035409913,1,[21.0]
98.0,24.194757328799216,74.74200564426378,37.38919402500468,445744.5724421317,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.9853389,0.9853389,0.0011570961,0.0010698818,0.010241854,0.0021922567,1,[0.0]
98.0,71.36446515936764,82.56254025272708,26.404373403639088,249310.80250344213,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9505553,0.9505553,0.0008771924,0.0022021637,0.04470696,0.0016583346,1,"[4.0, 9.0]"
98.0,16.658599143978392,55.09500817311312,33.28679833247961,344196.8162142429,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.98346174,0.98346174,0.0011005098,0.0011530659,0.012266635,0.0020181779,1,[17.0]
98.0,59.23516722931193,26.45562672430556,17.594768095617585,248512.246488898,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.9851189,0.9851189,0.0010842175,0.0010255115,0.010671736,0.0020995014,1,"[14.0, 39.0]"
98.0,49.96816682102799,93.9889027699105,2.064227039533706,487035.1210538621,67.0,38.0,0,False,67.0,[],0,Non-event,0.9622746,0.9622746,0.0009794466,0.0019550018,0.03304751,0.0017433866,1,[]
98.0,73.35611232637513,92.31254077152624,4.977949582792926,245859.57975735143,76.0,19.0,0,False,76.0,[],0,Non-event,0.98194516,0.98194516,0.0010848672,0.0012490135,0.013770251,0.0019507526,1,[]
98.0,85.14083474700382,40.37374697861016,11.095773108260072,181362.3510462361,77.0,18.0,0,False,77.0,[],0,Non-event,0.99107766,0.99107766,0.00090765173,0.0004571587,0.0034113696,0.0041462,1,[]
98.0,66.93710814568558,83.24778469915982,50.27574726494461,207352.2642960008,79.0,70.0,0,False,79.0,[],0,Non-event,0.9839356,0.9839356,0.0010863828,0.0011011083,0.0118447775,0.002032128,1,[]
98.0,90.26417785029302,25.9369913156994,42.49327998249241,288627.52187080553,80.0,55.0,0,False,80.0,[],0,Non-event,0.9824881,0.9824881,0.0010823753,0.0011971083,0.013255034,0.001977321,1,[]
98.0,2.158081026689086,28.22127570256212,29.82185829488776,495565.62564514286,81.0,73.0,0,False,81.0,[],0,Non-event,0.9856641,0.9856641,0.0011752426,0.0010550532,0.009855917,0.0022497047,1,[]
99.0,63.85532738401622,22.373501415269143,7.113756385696392,120612.49046285622,6.0,178.0,0,False,6.0,[],0,Non-event,0.98929894,0.98929894,0.0010284809,0.00068824895,0.006192043,0.0027923728,1,[]
99.0,76.94981799790598,1.1375763432594947,35.75031614847092,367058.20252993226,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.9885527,0.9885527,0.0011551162,0.00078669394,0.0067970417,0.0027084572,1,"[7.0, 15.0]"
99.0,11.811633603382676,41.318677783490415,48.33253067188892,130939.89555796928,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.9879958,0.9879958,0.0010517817,0.00079338,0.007670538,0.0024885773,1,[23.0]
99.0,81.98747407758944,44.58624382432967,8.621911199763932,411998.4786673428,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.96874017,0.96874017,0.001018546,0.0017503892,0.026677905,0.0018129655,1,"[5.0, 13.0, 27.0]"
99.0,55.806577882412576,71.96869126458078,3.833054640228291,133292.82679563932,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9882833,0.9882833,0.0011398575,0.00089855876,0.0067485333,0.0029298079,1,[20.0]
99.0,74.5285658933044,89.08822404147008,28.44923246755,69192.57297378502,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9906697,0.9906697,0.0010274447,0.0005501686,0.0040542665,0.0036983406,1,[21.0]
99.0,21.033259447699184,75.32246672930904,42.79298329484786,376521.76147637545,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.985059,0.985059,0.0011486841,0.0010762552,0.010548159,0.0021679038,1,[0.0]
99.0,80.78482426859061,79.12214483093658,30.806125881090164,230345.97721495765,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9780634,0.9780634,0.00105186,0.0014123904,0.017609842,0.0018624931,1,"[4.0, 9.0]"
99.0,17.86730206112892,48.34285069448611,33.673832846923304,406360.9760189722,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.9829132,0.9829132,0.0010963207,0.0011953488,0.012797361,0.0019977018,1,[17.0]
99.0,67.19885211179478,27.71072491556398,22.62211327092473,195775.8935371984,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.9869437,0.9869437,0.0010698066,0.0008783497,0.008808844,0.0022993458,1,"[14.0, 39.0]"
99.0,40.847270662839726,98.84399939261436,1.7727407779456588,438035.44829919055,67.0,38.0,0,False,67.0,[],0,Non-event,0.9809575,0.9809575,0.0010933997,0.0012853594,0.014715127,0.0019485945,1,[]
99.0,72.7109296538474,90.95588748387334,3.19290410723449,256685.06455458392,76.0,19.0,0,False,76.0,[],0,Non-event,0.9831344,0.9831344,0.0011814871,0.0012435261,0.012315977,0.0021246446,1,[]
99.0,80.09442086146704,43.60280265436346,7.438221788566466,206110.5780840386,77.0,18.0,0,False,77.0,[],0,Non-event,0.9905635,0.9905635,0.0010331816,0.00056522695,0.0042535802,0.0035844299,1,[]
99.0,71.54405309507342,92.91401965499536,43.293355548200665,205025.84610849767,79.0,70.0,0,False,79.0,[],0,Non-event,0.9867024,0.9867024,0.0010815153,0.00089747744,0.00905917,0.002259406,1,[]
99.0,93.6189230241902,35.68780433769317,43.10454524788336,230298.9826361499,80.0,55.0,0,False,80.0,[],0,Non-event,0.9840386,0.9840386,0.0010932499,0.0010952818,0.011731696,0.0020412973,1,[]
99.0,7.52778527060628,29.999288480428014,26.015355164373705,453975.5819351536,81.0,73.0,0,False,81.0,[],0,Non-event,0.9847253,0.9847253,0.0011714646,0.0011202889,0.010794714,0.002188246,1,[]
100.0,47.82175159793725,25.377684284512338,8.841403429529654,118991.7244531858,6.0,178.0,0,False,6.0,[],0,Non-event,0.9888375,0.9888375,0.0010426942,0.00073000765,0.006740778,0.002648921,1,[]
100.0,81.66413222920217,4.590966577070719,37.45667853235116,438326.512709818,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.9856888,0.9856888,0.001115393,0.0010180667,0.010024752,0.0021529994,1,"[7.0, 15.0]"
100.0,6.672388548971261,33.88799451846658,49.20003818282575,128734.43652509454,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.988309,0.988309,0.001039237,0.0007658441,0.0073184506,0.0025674712,1,[23.0]
100.0,71.96915651914925,42.00325698045308,3.957037843223663,457374.8618227807,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.95928895,0.95928895,0.0010018877,0.002102667,0.03580448,0.0018020587,1,"[5.0, 13.0, 27.0]"
100.0,57.863791697304165,73.48370692977485,1.9870800079389208,135843.87383119995,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9851961,0.9851961,0.0012788564,0.001302639,0.009696533,0.0025258025,1,[20.0]
100.0,61.31552506178205,84.65833153709848,21.99806219673056,70269.48309071858,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.99087477,0.99087477,0.000964285,0.0004878273,0.0034341218,0.0042390684,1,[21.0]
100.0,25.977126195228976,77.82513482997554,46.762430757197,527170.5150221465,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.98332226,0.98332226,0.0011121432,0.0011889403,0.0123472875,0.0020293721,1,[0.0]
100.0,76.75407247236598,71.4587883805208,24.39310120713297,265975.6257971364,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9766967,0.9766967,0.0010467004,0.0014933699,0.018907117,0.0018561889,1,"[4.0, 9.0]"
100.0,13.504037882168785,39.97617972723915,26.79112402790924,350099.2124481374,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.982637,0.982637,0.0010941067,0.0012227972,0.013057625,0.001988404,1,[17.0]
100.0,67.70489794556205,40.55230063151939,23.78483575833244,236774.00447411515,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.9859336,0.9859336,0.0011113703,0.00096354133,0.00980389,0.0021875883,1,"[14.0, 39.0]"
100.0,36.974795281409,97.03365925889612,4.222812431443754,468520.18866819126,67.0,38.0,0,False,67.0,[],0,Non-event,0.9840538,0.9840538,0.0011888908,0.0011528021,0.011454023,0.002150555,1,[]
100.0,77.20088109089426,90.87754879850614,6.955259149120771,245008.5231152564,76.0,19.0,0,False,76.0,[],0,Non-event,0.98566914,0.98566914,0.0015678148,0.0011595443,0.008798831,0.0028047196,1,[]
100.0,70.84690779532225,59.972793241432974,4.038343674499132,176812.4028056903,77.0,18.0,0,False,77.0,[],1,Merge,0.97444224,0.01111192,0.97444224,0.004708986,0.0014404529,0.008296371,0,[]
100.0,76.88034310637443,74.95401367943731,37.9825255872111,217016.84596544065,79.0,70.0,0,False,79.0,[],0,Non-event,0.9823742,0.9823742,0.0011103136,0.0012103383,0.013323097,0.001982002,1,[]
100.0,98.13465928760064,40.26052901646589,48.98185783086863,246424.7031703605,80.0,55.0,0,False,80.0,[],0,Non-event,0.9839278,0.9839278,0.0010893075,0.001107641,0.011844118,0.0020312136,1,[]
100.0,4.004892307567624,29.49721625628604,19.80266666096321,524091.7309925933,81.0,73.0,0,False,81.0,[],0,Non-event,0.9837608,0.9837608,0.0011190849,0.0011526182,0.011912148,0.0020554718,1,[]
101.0,35.5806488526223,8.305724117565688,7.257968314116111,134200.17533256806,6.0,178.0,0,False,6.0,[],0,Non-event,0.98622525,0.98622525,0.0010907488,0.00094256125,0.0095603,0.0021812771,1,[]
101.0,85.04643848091082,4.956437086907597,40.09174966248904,475594.7379015159,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.9840995,0.9840995,0.0011154157,0.001137392,0.011589898,0.0020577468,1,"[7.0, 15.0]"
101.0,3.429914463211939,26.96584317168785,48.846652836265314,137926.3507350081,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98970515,0.98970515,0.0010007574,0.0006409207,0.005713281,0.0029400352,1,[23.0]
101.0,82.66887881852934,34.80240283677647,1.1635573585055567,492038.3989468835,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.98169786,0.98169786,0.0010870146,0.0012549156,0.01400968,0.0019506464,1,"[5.0, 13.0, 27.0]"
101.0,71.39962161474655,60.16034075846587,1.3104114201796009,129665.12384863487,37.0,89.0,0,False,37.0,[20.0],1,Merge,0.5083253,0.045461718,0.5083253,0.030674431,0.009961788,0.40557677,0,[20.0]
101.0,70.26647796285242,81.18999924462364,16.349079576203223,77872.57855180117,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.8693144,0.8693144,0.08082414,0.0048009744,0.020691207,0.024369331,1,[21.0]
101.0,22.0197417555811,77.14417917539662,43.228854077629286,502778.2120239504,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.98371786,0.98371786,0.0011272127,0.0011655381,0.0119206,0.0020687345,1,[0.0]
101.0,87.16217159910788,78.09879044659169,35.49610041834709,305950.7235605606,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9779457,0.9779457,0.001056949,0.0014441044,0.0176534,0.0018999282,1,"[4.0, 9.0]"
101.0,8.216299181465011,45.05818092466821,19.75294315893292,393533.79632737866,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.9835343,0.9835343,0.0011058832,0.0011621298,0.012169994,0.002027641,1,[17.0]
101.0,63.519767124548025,51.85655718714726,18.67759413244352,278710.837129065,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.9784595,0.9784595,0.0010460645,0.0013741627,0.017262585,0.001857786,1,"[14.0, 39.0]"
101.0,31.664998628181635,96.09835639565276,-0.4565104080896198,527693.1325321876,67.0,38.0,0,False,67.0,[],0,Non-event,0.984286,0.984286,0.0011726696,0.0011385476,0.01123503,0.0021677713,1,[]
101.0,73.45707467960813,86.7633265230907,15.282952759263717,241783.0240607329,76.0,19.0,0,False,76.0,[],1,Merge,0.46894133,0.42588782,0.46894133,0.015214556,0.044704165,0.045252115,0,[]
101.0,71.63454209494549,60.666383467552336,4.024200203250809,207842.63414544569,77.0,18.0,2,False,77.0,[],1,Merge,0.86749536,0.017002074,0.86749536,0.0626098,0.02583267,0.027060125,0,[]
101.0,70.64187070855093,80.97180506669025,38.0424645933576,198934.65264478297,79.0,70.0,0,False,79.0,[],0,Non-event,0.98245037,0.98245037,0.0011033673,0.0012125997,0.013258324,0.0019753508,1,[]
101.0,97.2690834749814,37.805865149878265,46.70607130369698,265687.10242957325,80.0,55.0,0,False,80.0,[],0,Non-event,0.983223,0.983223,0.0010881651,0.0011528602,0.012534024,0.0020019154,1,[]
101.0,10.62735502905926,18.96800113671995,30.77805912427032,513644.7072097562,81.0,73.0,0,False,81.0,[],0,Non-event,0.9778081,0.9778081,0.0010556972,0.0014262554,0.017819619,0.0018902835,1,[]
101.0,73.17745374649127,62.51268466815132,6.618443952056072,67204.49053579166,82.0,1.0,4,False,82.0,[],1,Merge,0.7495515,0.024767937,0.7495515,0.008547481,0.0025513633,0.21458177,0,[]
101.0,70.190423428855,60.22721875349092,1.5766814618114755,105679.7003251324,83.0,7.0,4,False,83.0,[],4,Post split,0.5213142,0.026294446,0.43844375,0.011538186,0.0024094288,0.5213142,1,[]
102.0,26.46182562841902,1.8933843543436453,5.602251122089975,135109.2241722924,6.0,178.0,0,False,6.0,[],0,Non-event,0.9837721,0.9837721,0.0011021753,0.0011398668,0.0119650755,0.0020208023,1,[]
102.0,82.4780749533849,10.930400110962085,37.95175376856194,392131.4191474446,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.9852444,0.9852444,0.0011172903,0.0010409057,0.010479024,0.0021182778,1,"[7.0, 15.0]"
102.0,4.159473210376983,31.2707501440646,41.52223501356501,111922.3008433419,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.9911378,0.9911378,0.0009406253,0.0004916298,0.0036738296,0.0037561322,1,[23.0]
102.0,88.71318614341074,30.124281951225623,3.633385494861559,445359.62478508055,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.9833929,0.9833929,0.001118404,0.0011669968,0.012292599,0.0020291253,1,"[5.0, 13.0, 27.0]"
102.0,71.22403968659839,61.9688425453326,1.2105447928817867,153585.18922158657,37.0,89.0,1,False,37.0,[20.0],1,Merge,0.98937047,0.002525481,0.98937047,0.0015861434,0.0003813484,0.006136553,1,[20.0]
102.0,70.12712753230984,81.10572673410527,15.985762387782586,67521.05756503978,44.0,86.0,1,False,44.0,[21.0],1,Merge,0.9997937,7.846782e-05,0.9997937,5.698301e-06,2.685656e-06,0.00011935578,1,[21.0]
102.0,22.78921455652804,75.03328432288627,47.02454252200095,435038.4687261765,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.9866306,0.9866306,0.0011657561,0.0009643494,0.008919502,0.002319783,1,[0.0]
102.0,79.67590501723194,73.15983741642854,38.14695257337954,267294.0970732664,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.98183227,0.98183227,0.0010806723,0.0012520008,0.013881785,0.0019531753,1,"[4.0, 9.0]"
102.0,6.534112947649144,43.85114530169943,11.558800161721676,340438.0212996169,58.0,55.0,0,False,58.0,[17.0],0,Non-event,0.9838832,0.9838832,0.0011089374,0.0011328108,0.0118329525,0.002042122,1,[17.0]
102.0,59.75213733191235,52.25583756878149,4.349995991493006,301093.7105136183,61.0,53.0,0,False,61.0,"[14.0, 39.0]",0,Non-event,0.9604329,0.9604329,0.0009842553,0.0020095874,0.03481683,0.001756448,1,"[14.0, 39.0]"
102.0,40.35360021234281,87.8289468881882,3.275245776503968,489197.61628624704,67.0,38.0,0,False,67.0,[],0,Non-event,0.98492926,0.98492926,0.00120865,0.0010958278,0.0105086565,0.0022576577,1,[]
102.0,73.25029639931772,85.57776804795259,14.64841809763764,269381.59229191806,76.0,19.0,1,False,76.0,[],1,Merge,0.9997478,0.00015307064,0.9997478,1.7265485e-05,7.131746e-06,7.471608e-05,1,[]
102.0,69.97014063205818,79.83489933514795,26.17597178501102,192005.4643636002,79.0,70.0,0,False,79.0,[],0,Non-event,0.87215286,0.87215286,0.0014264672,0.002771877,0.12131489,0.0023339072,1,[]
102.0,91.78858887437256,39.8046290260268,39.92104087718926,227941.79939455545,80.0,55.0,0,False,80.0,[],0,Non-event,0.982935,0.982935,0.0010824315,0.0011589687,0.012833375,0.0019902734,1,[]
102.0,3.570817781977676,29.022736240244782,32.8314553638848,446455.0509945296,81.0,73.0,0,False,81.0,[],0,Non-event,0.97984785,0.97984785,0.0010605513,0.0012947511,0.015897714,0.0018990054,1,[]
102.0,73.10286908086346,62.825626851796684,5.722111255542256,76007.24756242479,82.0,1.0,1,False,82.0,[],1,Merge,0.98612255,0.0035146526,0.98612255,0.00062816765,0.00022552039,0.009509158,1,[]
